cycle,Product ID,L1 Category,OLD,NEW,New-Old RL Qty,#Hub OOS karena WH,# New Hub OOS,Improvement in Hub OOS #,Verdict can we reduce oos potential?,Verdict can we mitigate oos?
2,1778,Kebutuhan Cuci Baju,72,72,0,6,6,0,No,
2,1783,Kebutuhan Pokok,400,400,0,44,44,0,No,
2,1784,Kebutuhan Pokok,0,0,0,10,10,0,No,
2,1785,Kebutuhan Pokok,160,280,120,58,34,-24,75.00%,
2,1788,Kebutuhan Pokok,192,192,0,7,7,0,No,
2,1789,Kebutuhan Pokok,0,0,0,1,1,0,No,
2,1794,Kebutuhan Pokok,0,0,0,22,22,0,No,
2,1802,Bahan Masak & Bumbu,0,30,30,36,0,-36,100.00%,Yes
2,1812,Biskuit,80,80,0,37,37,0,No,
2,1814,Bahan Masak & Bumbu,0,0,0,2,2,0,No,
2,1816,Bahan Masak & Bumbu,0,60,60,68,0,-68,100.00%,Yes
2,1818,Bahan Masak & Bumbu,0,120,120,90,0,-90,100.00%,Yes
2,1819,Biskuit,240,240,0,9,9,0,No,
2,1828,Snack,0,0,0,24,24,0,No,
2,1833,Kebutuhan Pokok,0,0,0,188,188,0,No,
2,1896,Biskuit,980,1340,360,18,14,-4,36.73%,
2,1899,Cokelat,0,0,0,44,44,0,No,
2,1900,Kebutuhan Cuci Baju,72,72,0,1,1,0,No,
2,1901,Cokelat,0,0,0,8,8,0,No,
2,1902,Cokelat,0,0,0,18,18,0,No,
2,1914,Kebutuhan Cuci Baju,60,60,0,40,40,0,No,
2,1946,Kebutuhan Ibu & Bayi,60,60,0,6,6,0,No,
2,1947,Kebutuhan Ibu & Bayi,24,36,12,38,26,-12,50.00%,
2,1984,Tepung & Bahan Kue,876,1212,336,16,12,-4,38.36%,
2,1993,Shampoo & Conditioner,84,72,-12,1,2,1,No,
2,2007,Kebutuhan Pokok,17160,17160,0,117,117,0,No,
2,2017,Bahan Masak & Bumbu,1176,1176,0,2,2,0,No,
2,2023,Kebersihan Badan,0,0,0,7,7,0,No,
2,2024,Kebersihan Badan,48,72,24,28,19,-9,50.00%,
2,2026,Obat-obatan,0,0,0,14,14,0,No,
2,2041,Snack,0,0,0,65,65,0,No,
2,2043,Bahan Masak & Bumbu,0,54,54,2,0,-2,100.00%,Yes
2,2046,Snack,0,0,0,1,1,0,No,
2,2060,Snack,0,0,0,19,19,0,No,
2,2061,Snack,180,180,0,3,3,0,No,
2,2064,Bahan Masak & Bumbu,1800,2520,720,1,1,0,40.00%,
2,2065,Bahan Masak & Bumbu,600,768,168,12,10,-2,28.00%,
2,2067,Bahan Masak & Bumbu,120,210,90,24,14,-10,75.00%,
2,2077,Cokelat,0,0,0,196,196,0,No,
2,2079,Cokelat,0,0,0,203,203,0,No,
2,2080,Shampoo & Conditioner,40,60,20,10,7,-3,50.00%,
2,2086,Biskuit,560,640,80,66,58,-8,14.29%,
2,2087,Biskuit,160,160,0,60,60,0,No,
2,2090,Permen,264,264,0,30,30,0,No,
2,2091,Permen,168,192,24,56,49,-7,14.29%,
2,2093,Permen,72,144,72,20,10,-10,100.00%,
2,2094,Permen,192,240,48,49,40,-9,25.00%,
2,2097,Biskuit,432,432,0,19,19,0,No,
2,2099,Biskuit,432,432,0,34,34,0,No,
2,2101,Biskuit,288,288,0,1,1,0,No,
2,2104,Susu & Olahan Susu,816,1080,264,29,22,-7,32.35%,
2,2108,Biskuit,1332,1332,0,11,11,0,No,
2,2109,Biskuit,120,180,60,45,30,-15,50.00%,
2,2110,Biskuit,60,60,0,4,4,0,No,
2,2111,Biskuit,0,180,180,7,0,-7,100.00%,Yes
2,2112,Cokelat,0,0,0,1,1,0,No,
2,2120,Permen,216,240,24,7,7,0,11.11%,
2,2121,Permen,0,0,0,6,6,0,No,
2,2124,Perawatan Diri ,24,24,0,1,1,0,No,
2,2133,Snack,1120,1120,0,2,2,0,No,
2,2149,Bahan Masak & Bumbu,880,1040,160,102,87,-15,18.18%,
2,2162,Kebutuhan Pokok,0,140,140,137,0,-137,100.00%,Yes
2,2168,Obat-obatan,24,60,36,2,1,-1,150.00%,
2,2180,Snack,432,432,0,1,1,0,No,
2,2184,Perawatan Mulut,864,1332,468,50,33,-17,54.17%,
2,2190,Biskuit,1140,1590,450,71,51,-20,39.47%,
2,2191,Minuman,444,552,108,137,111,-26,24.32%,
2,2193,Minuman,60,84,24,9,7,-2,40.00%,
2,2203,Shampoo & Conditioner,36,36,0,7,7,0,No,
2,2204,Shampoo & Conditioner,108,108,0,19,19,0,No,
2,2210,Kebersihan Badan,0,0,0,9,9,0,No,
2,2211,Kebersihan Badan,252,348,96,4,3,-1,38.10%,
2,2217,Minuman,264,336,72,110,87,-23,27.27%,
2,2219,Minuman,24,48,24,13,7,-6,100.00%,
2,2221,Minuman,144,192,48,41,31,-10,33.33%,
2,2222,Minuman,336,408,72,23,19,-4,21.43%,
2,2223,Minuman,648,816,168,69,55,-14,25.93%,
2,2228,Sarapan,120,144,24,34,29,-5,20.00%,
2,2231,Minuman,156,156,0,1,1,0,No,
2,2246,Shampoo & Conditioner,18,18,0,1,1,0,No,
2,2248,Shampoo & Conditioner,54,36,-18,3,5,2,No,
2,2252,Minuman,48,48,0,6,6,0,No,
2,2253,Perawatan Diri ,60,72,12,20,17,-3,20.00%,
2,2267,Sarapan,144,336,192,1,1,0,133.33%,
2,2271,Minuman,996,1512,516,1,1,0,51.81%,
2,2273,Minuman,48,72,24,5,4,-1,50.00%,
2,2286,Minuman,0,0,0,56,56,0,No,
2,2289,Kebersihan Badan,96,96,0,49,49,0,No,
2,2295,Perawatan Diri ,48,48,0,6,6,0,No,
2,2298,Shampoo & Conditioner,0,0,0,12,12,0,No,
2,2300,Shampoo & Conditioner,144,144,0,2,2,0,No,
2,2307,Perawatan Mulut,72,96,24,1,1,0,33.33%,
2,2315,Snack,280,280,0,1,1,0,No,
2,2322,Shampoo & Conditioner,0,0,0,6,6,0,No,
2,2323,Bahan Masak & Bumbu,0,30,30,46,0,-46,100.00%,Yes
2,2325,,144,144,0,29,29,0,No,
2,2326,Snack,120,144,24,46,39,-7,20.00%,
2,2333,Biskuit,1296,1392,96,174,162,-12,7.41%,
2,2342,Susu & Olahan Susu,0,0,0,5,5,0,No,
2,2345,Alat Kesehatan,55,55,0,1,1,0,No,
2,2349,Perawatan Rumah,156,192,36,3,3,0,23.08%,
2,2353,Sarapan,486,684,198,15,11,-4,40.74%,
2,2355,Kebutuhan Pokok,228,288,60,46,37,-9,26.32%,
2,2358,Kebutuhan Pokok,96,144,48,69,46,-23,50.00%,
2,2360,Kebutuhan Pokok,120,180,60,79,53,-26,50.00%,
2,2371,,0,0,0,21,21,0,No,
2,2372,Cokelat,0,0,0,46,46,0,No,
2,2373,Cokelat,0,0,0,55,55,0,No,
2,2388,Produk 21+,140,140,0,1,1,0,No,
2,2400,Minuman,0,0,0,1,1,0,No,
2,2402,Perawatan Diri ,0,48,48,3,0,-3,100.00%,Yes
2,2405,Perawatan Diri ,792,1056,264,5,4,-1,33.33%,
2,2411,Bahan Masak & Bumbu,48,48,0,69,69,0,No,
2,2418,Minuman,120,120,0,2,2,0,No,
2,2421,Minuman,1272,2016,744,8,6,-2,58.49%,
2,2433,Elektronik,144,144,0,4,4,0,No,
2,2434,Minuman,48,48,0,84,84,0,No,
2,2440,Snack,340,440,100,3,3,0,29.41%,
2,2459,Kebutuhan Cuci Baju,0,0,0,14,14,0,No,
2,2460,Elektronik,864,1296,432,203,136,-67,50.00%,
2,2461,Elektronik,432,720,288,203,122,-81,66.67%,
2,2476,Elektronik,0,72,72,59,0,-59,100.00%,Yes
2,2479,Alat Tulis Kantor,0,0,0,18,18,0,No,
2,2484,Snack,0,216,216,67,0,-67,100.00%,Yes
2,2485,Minuman,360,360,0,1,1,0,No,
2,2498,Alat Tulis Kantor,0,0,0,28,28,0,No,
2,2505,Susu & Olahan Susu,168,216,48,5,4,-1,28.57%,
2,2521,Cokelat,0,0,0,46,46,0,No,
2,2525,Elektronik,120,120,0,8,8,0,No,
2,2536,Susu & Olahan Susu,0,0,0,9,9,0,No,
2,2550,Gas & Air Galon,420,420,0,2,2,0,No,
2,2582,Vitamin,900,900,0,21,21,0,No,
2,2590,Perawatan Diri ,432,432,0,35,35,0,No,
2,2603,Biskuit,48,48,0,22,22,0,No,
2,2614,Snack,0,18,18,4,0,-4,100.00%,Yes
2,2619,Sarapan,312,312,0,22,22,0,No,
2,2625,Perawatan Diri ,0,0,0,68,68,0,No,
2,2636,Minuman,120,144,24,43,36,-7,20.00%,
2,2637,Sarapan,144,144,0,3,3,0,No,
2,2673,Sarapan,36,48,12,26,20,-6,33.33%,
2,2674,Susu & Olahan Susu,0,0,0,5,5,0,No,
2,2753,Snack,576,936,360,49,31,-18,62.50%,
2,2754,Snack,648,816,168,9,8,-1,25.93%,
2,2764,Susu & Olahan Susu,264,312,48,13,11,-2,18.18%,
2,2788,Kebersihan Badan,0,0,0,4,4,0,No,
2,2789,Skincare,0,0,0,9,9,0,No,
2,2790,Kebersihan Badan,0,0,0,7,7,0,No,
2,2792,Kebersihan Badan,35,35,0,6,6,0,No,
2,2793,Skincare,30,30,0,4,4,0,No,
2,2803,Obat-obatan,72,72,0,17,17,0,No,
2,2809,Biskuit,20,60,40,65,22,-43,200.00%,
2,2847,Minuman,24,24,0,1,1,0,No,
2,2872,Alat Tulis Kantor,0,120,120,3,0,-3,100.00%,Yes
2,2873,Sarapan,423,549,126,112,87,-25,29.79%,
2,2874,Sarapan,1179,1539,360,176,135,-41,30.53%,
2,2875,Sarapan,250,325,75,15,12,-3,30.00%,
2,2876,Sarapan,732,972,240,10,8,-2,32.79%,
2,2878,Susu & Olahan Susu,168,200,32,13,11,-2,19.05%,
2,2879,Susu & Olahan Susu,0,0,0,1,1,0,No,
2,2887,Makanan & Susu Bayi,132,204,72,19,13,-6,54.55%,
2,2888,Makanan & Susu Bayi,156,252,96,32,20,-12,61.54%,
2,2902,Snack,360,360,0,1,1,0,No,
2,2906,Kebutuhan Cuci Baju,600,1008,408,41,25,-16,68.00%,
2,2909,Alat Tulis Kantor,456,624,168,9,7,-2,36.84%,
2,2910,Sarapan,156,204,48,74,57,-17,30.77%,
2,2920,Tepung & Bahan Kue,0,0,0,3,3,0,No,
2,2925,Tepung & Bahan Kue,0,0,0,19,19,0,No,
2,2944,Bahan Masak & Bumbu,144,216,72,5,4,-1,50.00%,
2,2973,Minuman,90,130,40,70,49,-21,44.44%,
2,2997,Perlengkapan Pesta,350,379,29,171,158,-13,8.29%,
2,3000,Kebutuhan Pokok,576,696,120,1,1,0,20.83%,
2,3001,Snack,0,0,0,79,79,0,No,
2,3006,,0,0,0,25,25,0,No,
2,3035,Sarapan,240,420,180,11,7,-4,75.00%,
2,3036,Sarapan,200,220,20,64,59,-5,10.00%,
2,3037,Sarapan,80,100,20,41,33,-8,25.00%,
2,3056,Sarapan,72,72,0,7,7,0,No,
2,3107,Tata Rumah,0,0,0,30,30,0,No,
2,3119,Kebutuhan Pokok,0,0,0,38,38,0,No,
2,3135,Cokelat,0,0,0,1,1,0,No,
2,3141,Biskuit,552,576,24,174,167,-7,4.35%,
2,3142,Biskuit,864,1032,168,174,146,-28,19.44%,
2,3344,Alat Tulis Kantor,320,320,0,31,31,0,No,
2,3353,Biskuit,708,972,264,92,68,-24,37.29%,
2,3354,Cokelat,0,0,0,152,152,0,No,
2,3367,Bahan Masak & Bumbu,48,72,24,27,18,-9,50.00%,
2,3400,Sarapan,300,552,252,2,2,0,84.00%,
2,3432,Biskuit,96,120,24,66,53,-13,25.00%,
2,3433,Biskuit,192,288,96,58,39,-19,50.00%,
2,3496,Snack,0,0,0,1,1,0,No,
2,3541,Permen,96,120,24,74,60,-14,25.00%,
2,3598,Fashion Aksesoris,0,0,0,4,4,0,No,
2,3643,Sarapan,264,456,192,32,19,-13,72.73%,
2,3673,Snack,144,144,0,10,10,0,No,
2,3675,Snack,192,240,48,57,46,-11,25.00%,
2,3676,Snack,384,432,48,73,65,-8,12.50%,
2,3692,Minuman,48,60,12,1,1,0,25.00%,
2,3706,Obat-obatan,36,48,12,20,15,-5,33.33%,
2,3709,Vitamin,0,0,0,43,43,0,No,
2,3732,Biskuit,280,360,80,68,53,-15,28.57%,
2,3786,Perawatan Diri ,0,0,0,50,50,0,No,
2,3810,Perawatan Diri ,27,27,0,1,1,0,No,
2,3813,Make Up,20,27,7,12,9,-3,35.00%,
2,3829,Tata Rumah,360,360,0,2,2,0,No,
2,3856,Susu & Olahan Susu,0,0,0,39,39,0,No,
2,3858,Susu & Olahan Susu,72,72,0,8,8,0,No,
2,3859,Susu & Olahan Susu,96,120,24,60,48,-12,25.00%,
2,3913,Sarapan,528,720,192,20,15,-5,36.36%,
2,3918,Bahan Masak & Bumbu,0,0,0,3,3,0,No,
2,3920,,288,432,144,26,18,-8,50.00%,
2,3988,Snack,0,0,0,14,14,0,No,
2,3993,Snack,90,120,30,19,15,-4,33.33%,
2,4020,Kebutuhan Pokok,133,184,51,64,47,-17,38.35%,
2,4022,Kebutuhan Pokok,228,320,92,141,101,-40,40.35%,
2,4023,Sarapan,0,0,0,5,5,0,No,
2,4113,Minuman,948,1164,216,139,114,-25,22.78%,
2,4127,Kebutuhan Pokok,420,420,0,50,50,0,No,
2,4141,Kebersihan Badan,156,156,0,6,6,0,No,
2,4142,Kebersihan Badan,72,72,0,6,6,0,No,
2,4146,Kebersihan Badan,384,468,84,58,48,-10,21.88%,
2,4153,Shampoo & Conditioner,312,336,24,160,149,-11,7.69%,
2,4154,Shampoo & Conditioner,0,0,0,162,162,0,No,
2,4155,Perawatan Diri ,240,240,0,51,51,0,No,
2,4159,Shampoo & Conditioner,0,0,0,2,2,0,No,
2,4181,Kebutuhan Ibu & Bayi,0,0,0,10,10,0,No,
2,4184,Kebutuhan Ibu & Bayi,0,0,0,9,9,0,No,
2,4200,Susu & Olahan Susu,0,0,0,2,2,0,No,
2,4202,Susu & Olahan Susu,0,0,0,10,10,0,No,
2,4203,Susu & Olahan Susu,0,0,0,4,4,0,No,
2,4222,Bahan Masak & Bumbu,360,360,0,69,69,0,No,
2,4224,Bahan Masak & Bumbu,180,180,0,16,16,0,No,
2,4227,Perawatan Mulut,96,96,0,7,7,0,No,
2,4239,Minuman,160,200,40,16,13,-3,25.00%,
2,4240,Obat-obatan,0,0,0,6,6,0,No,
2,4277,Alat Kesehatan,78,78,0,13,13,0,No,
2,4305,Kebutuhan Dapur,48,48,0,5,5,0,No,
2,4315,Gas & Air Galon,0,0,0,9,9,0,No,
2,4320,Kebutuhan Pokok,0,0,0,1,1,0,No,
2,4344,Makanan & Susu Bayi,0,0,0,9,9,0,No,
2,4345,Makanan & Susu Bayi,0,0,0,13,13,0,No,
2,4347,Makanan & Susu Bayi,120,144,24,152,127,-25,20.00%,
2,4352,Obat-obatan,0,0,0,48,48,0,No,
2,4355,Obat-obatan,96,96,0,2,2,0,No,
2,4357,Snack,0,0,0,31,31,0,No,
2,4384,Snack,240,240,0,28,28,0,No,
2,4395,Perawatan Hewan,96,144,48,12,8,-4,50.00%,
2,4414,Otomotif,24,24,0,1,1,0,No,
2,4428,Obat-obatan,576,576,0,3,3,0,No,
2,4447,Snack,180,540,360,103,35,-68,200.00%,
2,4449,Snack,270,630,360,10,5,-5,133.33%,
2,4451,Snack,0,0,0,95,95,0,No,
2,4452,Snack,90,90,0,6,6,0,No,
2,4454,Makanan & Susu Bayi,24,24,0,2,2,0,No,
2,4457,Minuman,840,1104,264,3,3,0,31.43%,
2,4459,Minuman,168,264,96,46,30,-16,57.14%,
2,4461,Minuman,48,48,0,17,17,0,No,
2,4462,Minuman,24,144,120,71,12,-59,500.00%,
2,4467,Makanan & Susu Bayi,0,0,0,16,16,0,No,
2,4468,Makanan & Susu Bayi,12,24,12,9,5,-4,100.00%,
2,4471,Makanan & Susu Bayi,72,120,48,15,9,-6,66.67%,
2,4487,Minuman,750,750,0,1,1,0,No,
2,4489,Makanan & Susu Bayi,0,12,12,16,0,-16,100.00%,Yes
2,4490,Makanan & Susu Bayi,84,108,24,19,15,-4,28.57%,
2,4495,Obat-obatan,432,504,72,54,47,-7,16.67%,
2,4497,Obat-obatan,72,144,72,11,6,-5,100.00%,
2,4498,,144,180,36,83,67,-16,25.00%,
2,4516,Sarapan,24,24,0,26,26,0,No,
2,4529,Biskuit,120,168,48,84,60,-24,40.00%,
2,4533,Biskuit,252,360,108,93,66,-27,42.86%,
2,4534,Biskuit,48,48,0,56,56,0,No,
2,4536,Bahan Masak & Bumbu,0,0,0,4,4,0,No,
2,4542,Bahan Masak & Bumbu,1920,2400,480,30,24,-6,25.00%,
2,4574,Sarapan,36,36,0,12,12,0,No,
2,4586,Sarapan,48,60,12,36,29,-7,25.00%,
2,4589,Kebutuhan Pokok,48,60,12,15,12,-3,25.00%,
2,4594,Snack,72,72,0,11,11,0,No,
2,4625,,102,156,54,14,10,-4,52.94%,
2,4655,Kebersihan Badan,120,120,0,46,46,0,No,
2,4656,Kebersihan Badan,96,120,24,30,24,-6,25.00%,
2,4679,Obat-obatan,96,120,24,22,18,-4,25.00%,
2,4681,Perawatan Rumah,360,480,120,4,3,-1,33.33%,
2,4692,,72,108,36,31,21,-10,50.00%,
2,4708,Kebersihan Badan,90,96,6,7,7,0,6.67%,
2,4720,Perawatan Rumah,880,880,0,2,2,0,No,
2,4727,Minuman,792,1416,624,8,5,-3,78.79%,
2,4728,Minuman,468,1044,576,1,1,0,123.08%,
2,4735,Biskuit,408,552,144,1,1,0,35.29%,
2,4736,Sarapan,0,144,144,12,0,-12,100.00%,Yes
2,4737,Biskuit,216,336,120,18,12,-6,55.56%,
2,4738,Biskuit,0,0,0,21,21,0,No,
2,4743,Permen,120,120,0,7,7,0,No,
2,4746,Kebutuhan Pokok,30,30,0,5,5,0,No,
2,4802,Bahan Masak & Bumbu,192,228,36,162,137,-25,18.75%,
2,4817,Tepung & Bahan Kue,216,216,0,3,3,0,No,
2,4818,Tepung & Bahan Kue,144,180,36,55,44,-11,25.00%,
2,4819,Tepung & Bahan Kue,0,108,108,102,0,-102,100.00%,Yes
2,4872,Kebutuhan Pokok,324,396,72,104,86,-18,22.22%,
2,4876,Vitamin,24,24,0,13,13,0,No,
2,4879,Snack,400,550,150,26,19,-7,37.50%,
2,4922,,0,0,0,52,52,0,No,
2,4924,Perawatan Rumah,108,168,60,8,6,-2,55.56%,
2,4942,Susu & Olahan Susu,0,0,0,133,133,0,No,
2,4943,Susu & Olahan Susu,0,0,0,189,189,0,No,
2,4945,Snack,216,276,60,18,15,-3,27.78%,
2,4958,Susu & Olahan Susu,0,0,0,203,203,0,No,
2,4986,Kebutuhan Ibu & Bayi,0,0,0,8,8,0,No,
2,4987,Kebutuhan Ibu & Bayi,0,0,0,25,25,0,No,
2,5030,Bahan Masak & Bumbu,192,384,192,30,15,-15,100.00%,
2,5057,Susu & Olahan Susu,456,600,144,25,19,-6,31.58%,
2,5058,Susu & Olahan Susu,288,420,132,82,57,-25,45.83%,
2,5065,Obat-obatan,456,552,96,165,137,-28,21.05%,
2,5073,Make Up,108,132,24,61,50,-11,22.22%,
2,5074,Makanan & Susu Bayi,0,0,0,15,15,0,No,
2,5075,Makanan & Susu Bayi,0,0,0,21,21,0,No,
2,5078,Makanan & Susu Bayi,0,0,0,18,18,0,No,
2,5097,Bahan Masak & Bumbu,1152,1536,384,27,21,-6,33.33%,
2,5099,Obat-obatan,0,0,0,3,3,0,No,
2,5107,Susu & Olahan Susu,0,0,0,1,1,0,No,
2,5122,Susu & Olahan Susu,0,0,0,3,3,0,No,
2,5123,Susu & Olahan Susu,96,96,0,33,33,0,No,
2,5131,Snack,30,30,0,23,23,0,No,
2,5132,Snack,90,90,0,34,34,0,No,
2,5133,Snack,0,0,0,23,23,0,No,
2,5136,Kebutuhan Ibu & Bayi,0,0,0,59,59,0,No,
2,5162,Snack,78,78,0,9,9,0,No,
2,5163,,66,78,12,27,23,-4,18.18%,
2,5211,Bahan Masak & Bumbu,24,48,24,65,33,-32,100.00%,
2,5212,Bahan Masak & Bumbu,56,85,29,12,8,-4,51.79%,
2,5363,Snack,0,0,0,9,9,0,No,
2,5364,Snack,60,90,30,43,29,-14,50.00%,
2,5366,Snack,90,90,0,30,30,0,No,
2,5367,Snack,210,210,0,13,13,0,No,
2,5368,Obat-obatan,36,36,0,6,6,0,No,
2,5376,Cokelat,0,0,0,9,9,0,No,
2,5377,Cokelat,0,0,0,1,1,0,No,
2,5419,Biskuit,48,72,24,21,14,-7,50.00%,
2,5420,Makanan & Susu Bayi,132,132,0,19,19,0,No,
2,5421,Makanan & Susu Bayi,132,156,24,13,11,-2,18.18%,
2,5434,Bahan Masak & Bumbu,0,0,0,31,31,0,No,
2,5439,Perawatan Hewan,108,132,24,60,50,-10,22.22%,
2,5476,Sarapan,60,96,36,78,49,-29,60.00%,
2,5480,Cokelat,0,0,0,2,2,0,No,
2,5505,Kebutuhan Cuci Baju,0,0,0,22,22,0,No,
2,5541,Perawatan Mulut,36,36,0,2,2,0,No,
2,5542,Perawatan Mulut,96,96,0,17,17,0,No,
2,5545,Perawatan Diri ,336,432,96,1,1,0,28.57%,
2,5610,Sarapan,72,84,12,40,35,-5,16.67%,
2,5657,Sarapan,160,220,60,3,3,0,37.50%,
2,5674,Susu & Olahan Susu,0,0,0,13,13,0,No,
2,5689,Bahan Masak & Bumbu,60,120,60,46,23,-23,100.00%,
2,5700,Snack,852,972,120,33,29,-4,14.08%,
2,5706,Bahan Masak & Bumbu,0,0,0,210,210,0,No,
2,5711,Kebutuhan Ibu & Bayi,0,0,0,1,1,0,No,
2,5731,Snack,390,510,120,42,33,-9,30.77%,
2,5748,Kebersihan Wajah,264,336,72,49,39,-10,27.27%,
2,5750,Kebersihan Wajah,72,72,0,20,20,0,No,
2,5778,Biskuit,420,540,120,6,5,-1,28.57%,
2,5836,Snack,54,66,12,6,5,-1,22.22%,
2,5870,Otomotif,24,24,0,1,1,0,No,
2,5898,Makanan & Susu Bayi,132,156,24,6,6,0,18.18%,
2,5899,Makanan & Susu Bayi,0,0,0,2,2,0,No,
2,5909,Snack,92,138,46,3,2,-1,50.00%,
2,5915,Snack,128,108,-20,14,17,3,No,
2,5952,Minuman,0,0,0,4,4,0,No,
2,5959,Minuman,0,0,0,75,75,0,No,
2,5960,Minuman,0,0,0,112,112,0,No,
2,5973,Obat-obatan,0,0,0,5,5,0,No,
2,5983,Susu & Olahan Susu,240,288,48,21,18,-3,20.00%,
2,6000,Snack,592,656,64,7,7,0,10.81%,
2,6009,Makanan & Susu Bayi,0,0,0,72,72,0,No,
2,6013,Perawatan Rumah,108,168,60,2,2,0,55.56%,
2,6017,Makanan & Susu Bayi,0,0,0,11,11,0,No,
2,6019,Makanan & Susu Bayi,0,0,0,7,7,0,No,
2,6022,Makanan & Susu Bayi,80,120,40,9,6,-3,50.00%,
2,6054,Vitamin,0,50,50,10,0,-10,100.00%,Yes
2,6118,Alat Kesehatan,100,100,0,21,21,0,No,
2,6119,Alat Kesehatan,0,0,0,1,1,0,No,
2,6131,Produk 21+,470,470,0,2,2,0,No,
2,6176,Kebutuhan Cuci Baju,492,660,168,124,93,-31,34.15%,
2,6181,Minuman,24,48,24,27,14,-13,100.00%,
2,6187,Minuman,192,288,96,9,6,-3,50.00%,
2,6188,Minuman,768,792,24,131,128,-3,3.13%,
2,6189,Minuman,1044,1380,336,99,75,-24,32.18%,
2,6194,Sarapan,0,0,0,13,13,0,No,
2,6196,Sarapan,120,120,0,5,5,0,No,
2,6199,Biskuit,2560,3280,720,114,89,-25,28.13%,
2,6200,Biskuit,3204,4068,864,30,24,-6,26.97%,
2,6208,Minuman,576,768,192,15,12,-3,33.33%,
2,6210,Sarapan,96,96,0,7,7,0,No,
2,6214,Sarapan,264,264,0,6,6,0,No,
2,6263,Snack,948,948,0,12,12,0,No,
2,6264,Snack,240,240,0,33,33,0,No,
2,6285,Vitamin,0,0,0,49,49,0,No,
2,6296,Biskuit,0,20,20,19,0,-19,100.00%,Yes
2,6298,Sarapan,180,250,70,4,3,-1,38.89%,
2,6299,Snack,252,240,-12,5,6,1,No,
2,6311,Bahan Masak & Bumbu,120,120,0,1,1,0,No,
2,6344,Susu & Olahan Susu,60,120,60,1,1,0,100.00%,
2,6365,Perawatan Rumah,132,132,0,2,2,0,No,
2,6491,Susu & Olahan Susu,0,0,0,25,25,0,No,
2,6492,Susu & Olahan Susu,0,0,0,13,13,0,No,
2,6494,Susu & Olahan Susu,0,0,0,25,25,0,No,
2,6513,Minuman,1152,1152,0,2,2,0,No,
2,6515,Bahan Masak & Bumbu,1100,1700,600,25,17,-8,54.55%,
2,6518,Bahan Masak & Bumbu,1560,1920,360,28,23,-5,23.08%,
2,6520,Bahan Masak & Bumbu,768,960,192,10,8,-2,25.00%,
2,6539,Bahan Masak & Bumbu,30,60,30,7,4,-3,100.00%,
2,6545,Kebutuhan Ibu & Bayi,12,12,0,1,1,0,No,
2,6547,Kebutuhan Ibu & Bayi,44,64,20,13,9,-4,45.45%,
2,6554,Biskuit,0,0,0,21,21,0,No,
2,6555,Biskuit,180,180,0,25,25,0,No,
2,6561,Sarapan,288,378,90,3,3,0,31.25%,
2,6563,Cokelat,0,0,0,11,11,0,No,
2,6566,Cokelat,0,0,0,44,44,0,No,
2,6567,Cokelat,0,0,0,39,39,0,No,
2,6569,Cokelat,0,0,0,25,25,0,No,
2,6570,Sarapan,0,0,0,3,3,0,No,
2,6573,Biskuit,80,80,0,16,16,0,No,
2,6578,Snack,306,756,450,68,28,-40,147.06%,
2,6582,Snack,480,690,210,1,1,0,43.75%,
2,6587,Kebutuhan Ibu & Bayi,96,96,0,6,6,0,No,
2,6589,Minuman,756,756,0,4,4,0,No,
2,6591,Minuman,744,744,0,9,9,0,No,
2,6595,Makanan & Susu Bayi,6,12,6,14,7,-7,100.00%,
2,6601,Snack,0,0,0,1,1,0,No,
2,6608,Snack,36,72,36,25,13,-12,100.00%,
2,6614,Kebutuhan Ibu & Bayi,60,60,0,2,2,0,No,
2,6646,Minuman,840,1632,792,7,4,-3,94.29%,
2,6647,Minuman,48,48,0,1,1,0,No,
2,6649,Susu & Olahan Susu,1116,1476,360,30,23,-7,32.26%,
2,6657,Sarapan,300,350,50,18,16,-2,16.67%,
2,6661,Sarapan,72,72,0,19,19,0,No,
2,6710,Susu & Olahan Susu,72,96,24,5,4,-1,33.33%,
2,6724,Bahan Masak & Bumbu,120,216,96,2,2,0,80.00%,
2,6738,Sarapan,0,0,0,7,7,0,No,
2,6765,Bahan Masak & Bumbu,210,210,0,43,43,0,No,
2,6780,Bahan Masak & Bumbu,30,30,0,4,4,0,No,
2,6786,Perawatan Rumah,216,276,60,2,2,0,27.78%,
2,6791,Perawatan Rumah,273,366,93,3,3,0,34.07%,
2,6807,Biskuit,72,120,48,16,10,-6,66.67%,
2,6815,Snack,72,48,-24,2,3,1,No,
2,6816,Snack,156,192,36,25,21,-4,23.08%,
2,6822,Tepung & Bahan Kue,60,60,0,5,5,0,No,
2,6823,Tepung & Bahan Kue,0,0,0,2,2,0,No,
2,6846,Susu & Olahan Susu,0,0,0,16,16,0,No,
2,6865,Alat Kesehatan,144,192,48,1,1,0,33.33%,
2,6871,Snack,96,70,-26,14,20,6,No,
2,6872,Biskuit,456,600,144,71,54,-17,31.58%,
2,6873,Biskuit,48,96,48,65,33,-32,100.00%,
2,6880,Kebutuhan Pokok,352,352,0,2,2,0,No,
2,6899,Bahan Masak & Bumbu,240,288,48,29,25,-4,20.00%,
2,6904,Tepung & Bahan Kue,130,130,0,1,1,0,No,
2,6932,Skincare,0,0,0,35,35,0,No,
2,6933,Kebersihan Wajah,0,96,96,150,0,-150,100.00%,Yes
